userId,gender,churn,daysRegistered,weeksRegistered,latestLevel,totalSession,totalInteraction,totalLength,avgIntPerSession,avgSessionLength,avgSessionsPerWeek,totalSong,avgSongPerSession,avgSongPerWeek,totalHome,avgHomePerSession,avgHomePerWeek,totalAddFriend,avgAddFriendPerSession,avgAddFriendPerWeek,totalAddToPlaylist,avgAddToPlaylistPerSession,avgAddToPlaylistPerWeek,totalNextSong,avgNextSongPerSession,avgNextSongPerWeek,totalThumbsUp,avgThumbsUpPerSession,avgThumbsUpPerWeek,totalLogout,avgLogoutPerSession,avgLogoutPerWeek,totalDaysActive,totalWeeksActive,totalFortnightsActive,ActiveDaysRatio,ActiveWeeksRatio,totalSessionWk0,totalInteractionWk0,totalLengthWk0,avgIntPerSessionWk0,avgSessionLengthWk0,totalSessionWk1,totalInteractionWk1,totalLengthWk1,avgIntPerSessionWk1,avgSessionLengthWk1,totalSessionWk2,totalInteractionWk2,totalLengthWk2,avgIntPerSessionWk2,avgSessionLengthWk2,totalSessionWk3,totalInteractionWk3,totalLengthWk3,avgIntPerSessionWk3,avgSessionLengthWk3,totalDaysActiveFN0,totalWeeksActiveFN0,totalFortnightsActiveFN0,ActiveDaysRatioFN0,ActiveWeeksRatioFN0,totalDaysActiveFN1,totalWeeksActiveFN1,totalFortnightsActiveFN1,ActiveDaysRatioFN1,ActiveWeeksRatioFN1
85,0,0,109.60453703703703,15.657791005291005,1,41,4370,909088.9726900002,106.58536585365853,22172.901772926834,107828.10376337702,3616,88.1951219512195,428.8979790994886,157,3.8292682926829267,18.62195318545899,58,1.4146341463414633,6.879447673609054,108,2.6341463414634148,12.810006012927204,3616,88.1951219512195,428.8979790994886,192,4.682926829268292,22.773344022981696,54,1.3170731707317074,6.405003006463602,40,9,5,0.6777780959220744,1.18611166786363,6,1012,214493.05317,168.66666666666666,35748.842195,2,518,112560.83099000002,259.0,56280.41549500001,2,263,56875.91520000001,131.5,28437.957600000005,4,376,75795.50268,94.0,18948.87567,9,2,1,0.6428571428571429,1.0,7,2,1,0.5,1.0
16,1,0,80.40359953703704,11.486228505291006,1,9,819,168093.78703000006,91.0,18677.087447777783,20620.3819086845,675,75.0,82.80352316577843,26,2.888888888888889,3.1894690404596138,10,1.1111111111111112,1.226718861715236,19,2.111111111111111,2.3307658372589484,675,75.0,82.80352316577843,42,4.666666666666667,5.1522192192039915,9,1.0,1.1040469755437126,13,6,5,0.2278192171756867,1.226718861715236,3,103,19456.27632,34.333333333333336,6485.42544,2,46,8990.518530000003,23.0,4495.2592650000015,1,49,9135.603969999998,49.0,9135.603969999998,0,0,0.0,0.0,0.0,6,2,1,0.42857142857142855,1.0,1,1,1,0.07142857142857142,0.5
35,1,0,75.46339120370371,10.780484457671959,0,38,2005,406584.45187,52.76315789473684,10699.590838684211,48111.53251342493,1610,42.36842105263158,190.51286144946044,90,2.3684210526315788,10.649787285994684,31,0.8157894736842105,3.6682600651759465,64,1.6842105263157894,7.573182070040664,1610,42.36842105263158,190.51286144946044,71,1.868421052631579,8.401498858951362,25,0.6578947368421053,2.9582742461096343,34,9,5,0.5747504249584433,1.1833096984438538,4,96,19128.075229999995,24.0,4782.018807499999,5,121,22146.570499999998,24.2,4429.3141,4,204,39477.164980000016,51.0,9869.291245000004,6,389,81572.32226000002,64.83333333333333,13595.387043333336,7,2,1,0.5,1.0,8,2,1,0.5714285714285714,1.0
52,1,0,102.24886574074074,14.60698082010582,1,15,1363,267426.40729,90.86666666666666,17828.427152666667,32247.010229594092,1086,72.4,130.95286087945254,54,3.6,6.5114682205252645,40,2.6666666666666665,4.823309792981678,33,2.2,3.979230579209884,1086,72.4,130.95286087945254,54,3.6,6.5114682205252645,20,1.3333333333333333,2.411654896490839,19,9,5,0.3272960216666138,1.2058274482454194,1,63,11734.546710000002,63.0,11734.546710000002,2,328,64713.36318000003,164.0,32356.681590000015,1,281,55713.20045999998,281.0,55713.20045999998,2,371,78105.80090999999,185.5,39052.900454999995,4,2,1,0.2857142857142857,1.0,4,2,1,0.2857142857142857,1.0
300008,1,0,90.50671296296296,12.929530423280424,1,18,1672,348739.33904999995,92.88888888888889,19374.407724999997,41922.02600647521,1393,77.38888888888889,167.45280984387978,48,2.6666666666666665,5.770089642861615,23,1.2777777777777777,2.764834620537857,43,2.388888888888889,5.169038638396864,1393,77.38888888888889,167.45280984387978,111,6.166666666666667,13.343332299117485,17,0.9444444444444444,2.0435734151801555,19,8,5,0.3262848309951509,1.2021020089295031,2,120,24176.20373,60.0,12088.101865,1,39,8769.21235,39.0,8769.21235,1,78,16979.117820000007,78.0,16979.117820000007,3,494,102272.49588999998,164.66666666666666,34090.83196333332,4,2,1,0.2857142857142857,1.0,4,2,1,0.2857142857142857,1.0
71,0,0,52.761180555555555,7.537311507936508,1,4,329,65489.51302000001,82.25,16372.378255000003,14961.302106770994,264,66.0,60.311698378048824,12,3.0,2.741440835365856,9,2.25,2.0560806265243916,5,1.25,1.1422670147357732,264,66.0,60.311698378048824,14,3.5,3.198347641260165,5,1.25,1.1422670147357732,4,4,3,0.13054480168408839,1.370720417682928,1,56,11324.531870000004,56.0,11324.531870000004,1,29,4698.55658,29.0,4698.55658,0,0,0.0,0.0,0.0,1,185,38810.15807000001,185.0,38810.15807000001,2,2,1,0.14285714285714285,1.0,1,1,1,0.07142857142857142,0.5
300013,0,0,89.70524305555556,12.815034722222222,1,6,411,84910.65959,68.5,14151.776598333332,12469.573172901133,335,55.833333333333336,49.19649703691437,12,2.0,1.7622625804267835,8,1.3333333333333333,1.1748417202845223,7,1.1666666666666667,1.027986505248957,335,55.833333333333336,49.19649703691437,38,6.333333333333333,5.580498171351481,2,0.3333333333333333,0.29371043007113057,8,4,3,0.16783453146921748,0.8811312902133918,1,23,4550.67919,23.0,4550.67919,2,278,58612.087499999994,139.0,29306.043749999997,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,2,1,0.35714285714285715,1.0,0,0,0,0.0,0.0
98,0,0,63.409618055555555,9.058516865079365,1,28,2891,611701.9774699999,103.25,21846.49919535714,72050.20802978314,2401,85.75,282.8052807594422,115,4.107142857142857,13.545442435375199,45,1.6071428571428572,5.300390518190295,58,2.0714285714285716,6.831614445667491,2401,85.75,282.8052807594422,115,4.107142857142857,13.545442435375199,39,1.3928571428571428,4.593671782431589,27,9,5,0.4543191872734539,1.1778645595978434,3,276,59026.231810000005,92.0,19675.410603333334,6,1133,240434.45354000005,188.83333333333334,40072.40892333334,4,677,151599.09842000002,169.25,37899.774605000006,1,19,3084.53287,19.0,3084.53287,9,2,1,0.6428571428571429,1.0,5,2,1,0.35714285714285715,1.0
100008,1,0,68.22856481481482,9.74693783068783,0,6,940,191396.79601999998,156.66666666666666,31899.46600333333,27342.690063763428,772,128.66666666666666,110.28688655279073,24,4.0,3.428607872107484,17,2.8333333333333335,2.4285972427428013,30,5.0,4.285759840134355,772,128.66666666666666,110.28688655279073,37,6.166666666666667,5.285770469499038,7,1.1666666666666667,1.0000106293646829,10,4,3,0.20408380191115977,0.857151968026871,2,166,30782.688039999994,83.0,15391.344019999997,1,469,99847.13433999993,469.0,99847.13433999993,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,1,0.2857142857142857,1.0,0,0,0,0.0,0.0
47,0,0,131.6851736111111,18.812167658730157,0,9,251,48977.98514000001,27.88888888888889,5441.99834888889,7961.96278991567,202,22.444444444444443,32.8375387220546,11,1.2222222222222223,1.7881828016960428,0,0.0,0.0,3,0.3333333333333333,0.48768621864437534,202,22.444444444444443,32.8375387220546,10,1.1111111111111112,1.6256207288145843,4,0.4444444444444444,0.6502482915258337,10,7,4,0.23223153268779775,1.3004965830516675,2,58,12048.016509999998,29.0,6024.008254999999,2,11,2293.3122999999996,5.5,1146.6561499999998,1,78,16873.975420000006,78.0,16873.975420000006,1,13,1966.28534,13.0,1966.28534,4,2,1,0.2857142857142857,1.0,2,2,1,0.14285714285714285,1.0
99,1,0,133.00108796296297,19.00015542328042,1,11,614,127877.88359000001,55.81818181818182,11625.262144545455,16460.95806938456,505,45.90909090909091,65.00564125452307,24,2.1818181818181817,3.0893770101159475,12,1.0909090909090908,1.5446885050579737,11,1.0,1.4159644629698094,505,45.90909090909091,65.00564125452307,27,2.4545454545454546,3.475549136380441,9,0.8181818181818182,1.1585163787934802,11,6,3,0.2022806375671156,0.7723442525289869,3,362,74362.79477000004,120.66666666666667,24787.59825666668,2,78,19218.593569999997,39.0,9609.296784999999,1,20,5565.38005,20.0,5565.38005,1,65,12982.468769999994,65.0,12982.468769999994,5,2,1,0.35714285714285715,1.0,2,2,1,0.14285714285714285,1.0
100025,1,1,88.81461805555556,12.68780257936508,0,7,623,119033.03823999998,89.0,17004.719748571424,37855.52746705087,490,70.0,155.8324372218001,31,4.428571428571429,9.858786844644495,3,0.42857142857142855,0.9540761462559189,9,1.2857142857142858,2.862228438767757,490,70.0,155.8324372218001,20,2.857142857142857,6.360507641706126,7,1.0,2.226177674597144,9,4,2,0.40888977696682244,1.2721015283412251,3,443,81123.81963999999,147.66666666666666,27041.27321333333,1,99,21763.61676999999,99.0,21763.61676999999,2,57,10922.453800000003,28.5,5461.2269000000015,1,24,5223.148029999999,24.0,5223.148029999999,5,2,1,0.35714285714285715,1.0,4,2,1,0.2857142857142857,1.0
107,1,0,74.21925925925926,10.602751322751322,0,4,315,61852.02235999998,78.75,15463.005589999995,9696.204686432788,246,61.5,38.564080232969545,11,2.75,1.7244100917181504,2,0.5,0.31352910758511826,10,2.5,1.5676455379255914,246,61.5,38.564080232969545,14,3.5,2.194703753095828,5,1.25,0.7838227689627957,4,4,3,0.08957974502431951,0.9405873227553548,1,17,3956.4993099999997,17.0,3956.4993099999997,1,80,14892.53858,80.0,14892.53858,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,0.14285714285714285,1.0,0,0,0,0.0,0.0
110,0,0,68.3830787037037,9.769011243386243,0,5,235,46353.57809999999,47.0,9270.715619999999,5501.966688074269,178,35.6,21.127820345700993,10,2.0,1.186956199196685,7,1.4,0.8308693394376796,3,0.6,0.3560868597590055,178,35.6,21.127820345700993,14,2.8,1.6617386788753592,2,0.4,0.23739123983933702,5,5,4,0.08478258565690606,0.9495649593573481,1,24,4737.95102,24.0,4737.95102,0,0,0.0,0.0,0.0,1,68,13602.092330000001,68.0,13602.092330000001,1,97,20308.027619999997,97.0,20308.027619999997,1,1,1,0.07142857142857142,0.5,2,2,1,0.14285714285714285,1.0
300006,0,0,89.53488425925926,12.790697751322751,1,5,379,66840.03676,75.8,13368.007352,10792.915505370045,279,55.8,45.051193445786524,17,3.4,2.745054797771939,17,3.4,2.745054797771939,7,1.4,1.1303166814355043,279,55.8,45.051193445786524,23,4.6,3.7138976675737996,7,1.4,1.1303166814355043,5,4,3,0.11533843688117391,0.9688428698018607,1,197,36055.99122,197.0,36055.99122,1,38,7097.63864,38.0,7097.63864,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,0.14285714285714285,1.0,0,0,0,0.0,0.0
300002,1,0,124.38989583333333,17.769985119047618,1,18,1961,402107.92634,108.94444444444444,22339.32924111111,51657.037166541595,1610,89.44444444444444,206.82962058253457,55,3.0555555555555554,7.0656081565462125,28,1.5555555555555556,3.5970368796962537,57,3.1666666666666665,7.322539362238802,1610,89.44444444444444,206.82962058253457,140,7.777777777777778,17.98518439848127,12,0.6666666666666666,1.5415872341555372,19,8,4,0.3486923505828001,1.0277248227703581,2,693,145274.30398999993,346.5,72637.15199499996,1,42,11001.8697,42.0,11001.8697,3,223,45739.30693,74.33333333333333,15246.435643333332,1,295,62009.643860000026,295.0,62009.643860000026,4,2,1,0.2857142857142857,1.0,5,2,1,0.35714285714285715,1.0
96,1,0,73.93668981481481,10.56238425925926,1,19,2176,452492.37829000014,114.52631578947368,23815.38833105264,54465.08503193803,1802,94.84210526315789,216.90107488319063,71,3.736842105263158,8.546046790625157,40,2.1052631578947367,4.814674248239525,52,2.736842105263158,6.259076522711383,1802,94.84210526315789,216.90107488319063,92,4.842105263157895,11.073750770950909,24,1.263157894736842,2.8888045489437153,21,8,5,0.3611005686179644,1.2036685620598813,5,782,164595.64076000007,156.4,32919.12815200001,1,79,15524.569880000005,79.0,15524.569880000005,2,22,4965.42439,11.0,2482.712195,4,847,178020.69627,211.75,44505.1740675,6,2,1,0.42857142857142855,1.0,7,2,1,0.5,1.0
300007,0,1,11.553703703703704,1.6505291005291005,1,1,143,28028.71048000002,143.0,28028.71048000002,608855.8328533875,111,111.0,2411.2060915164143,3,3.0,65.16773220314633,4,4.0,86.89030960419511,4,4.0,86.89030960419511,111,111.0,2411.2060915164143,11,11.0,238.94835141153655,0,0.0,0.0,1,1,1,3.103225343006968,43.445154802097555,1,143,28028.71048000002,143.0,28028.71048000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,0.07142857142857142,0.5,0,0,0,0.0,0.0
43,1,0,65.93375,9.419107142857143,0,4,240,43161.70262000001,60.0,10790.425655000003,10198.438188289156,177,44.25,41.822343646164065,14,3.5,3.307981983312412,3,0.75,0.7088532821383741,4,1.0,0.945137709517832,177,44.25,41.822343646164065,12,3.0,2.8354131285534963,4,1.0,0.945137709517832,4,3,2,0.13501967278826174,0.945137709517832,1,47,9012.253780000001,47.0,9012.253780000001,1,34,5334.820130000001,34.0,5334.820130000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,0.14285714285714285,1.0,0,0,0,0.0,0.0
5,0,0,48.39195601851852,6.913136574074074,0,6,218,39525.04698,36.333333333333336,6587.50783,7822.920469957444,161,26.833333333333332,31.86562172337103,14,2.3333333333333335,2.77092362811922,3,0.5,0.59376934888269,8,1.3333333333333333,1.58338493035384,161,26.833333333333332,31.86562172337103,11,1.8333333333333333,2.17715427923653,4,0.6666666666666666,0.79169246517692,6,6,3,0.16964838539505425,1.18753869776538,1,73,13601.3339,73.0,13601.3339,1,34,7162.10973,34.0,7162.10973,1,70,12384.94384,70.0,12384.94384,1,17,2584.67983,17.0,2584.67983,2,2,1,0.14285714285714285,1.0,2,2,1,0.14285714285714285,1.0
100,0,0,64.87377314814815,9.267681878306878,1,35,3214,672877.8565899997,91.82857142857142,19225.081616857136,79878.61230054601,2682,76.62857142857143,318.3853296581321,105,3.0,12.464750042544322,49,1.4,5.81688335318735,61,1.7428571428571429,7.241426215192416,2682,76.62857142857143,318.3853296581321,148,4.228571428571429,17.56936196472914,35,1.0,4.154916680848107,32,9,5,0.5426829950495488,1.1871190516708878,4,340,71427.68514000003,85.0,17856.921285000008,2,344,72419.76130000001,172.0,36209.88065000001,5,380,81269.04205,76.0,16253.808410000001,6,497,99039.89553999997,82.83333333333333,16506.64925666666,7,2,1,0.5,1.0,9,2,1,0.6428571428571429,1.0
100006,1,1,9.127164351851851,1.3038806216931218,0,1,44,5854.89105,44.0,5854.89105,631651.4639743132,26,26.0,2804.994648590796,2,2.0,215.76881912236888,4,4.0,431.53763824473776,1,1.0,107.88440956118444,26,26.0,2804.994648590796,2,2.0,215.76881912236888,1,1.0,107.88440956118444,1,1,1,15.412058508740637,215.76881912236888,1,44,5854.89105,44.0,5854.89105,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,0.07142857142857142,0.5,0,0,0,0.0,0.0
18,0,1,38.431990740740744,5.4902843915343915,1,6,513,108674.88802000006,85.5,18112.481336666675,148008.48570954782,429,71.5,584.2715049102287,19,3.1666666666666665,25.876826557795678,10,1.6666666666666667,13.619382398839829,14,2.3333333333333335,19.06713535837576,429,71.5,584.2715049102287,20,3.3333333333333335,27.238764797679657,7,1.1666666666666667,9.53356767918788,4,1,1,0.7782504227908474,2.723876479767966,6,513,108674.88802000006,85.5,18112.481336666675,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,1,1,0.2857142857142857,0.5,0,0,0,0.0,0.0
70,0,1,145.73800925925926,20.819715608465607,1,18,1775,371140.94100000005,98.61111111111111,20618.94116666667,59143.45765617883,1490,82.77777777777777,237.4401263042183,53,2.9444444444444446,8.445856841693672,26,1.4444444444444444,4.143250526113876,41,2.2777777777777777,6.533587368102651,1490,82.77777777777777,237.4401263042183,90,5.0,14.34202105193265,17,0.9444444444444444,2.7090484209206114,15,7,4,0.3414766917126822,1.2748463157273466,4,519,104229.58096000004,129.75,26057.39524000001,2,51,9863.033110000002,25.5,4931.516555000001,2,91,17187.6245,45.5,8593.81225,3,267,59044.678,89.0,19681.559333333335,4,2,1,0.2857142857142857,1.0,5,2,1,0.35714285714285715,1.0
100005,0,1,85.19559027777778,12.170798611111111,0,5,216,37037.12201000001,43.2,7407.4244020000015,14314.869787161384,154,30.8,59.52109201756124,15,3.0,5.797508962749472,3,0.6,1.1595017925498943,3,0.6,1.1595017925498943,154,30.8,59.52109201756124,7,1.4,2.70550418261642,3,0.6,1.1595017925498943,5,3,2,0.2760718553690224,1.5460023900665256,2,100,17668.382960000003,50.0,8834.191480000001,2,64,9835.186559999998,32.0,4917.593279999999,1,52,9533.55249,52.0,9533.55249,0,0,0.0,0.0,0.0,4,2,1,0.2857142857142857,1.0,1,1,1,0.07142857142857142,0.5
27,0,0,102.59481481481481,14.656402116402116,0,9,291,53151.58676,32.333333333333336,5905.731862222222,6825.301851538056,220,24.444444444444443,28.25064121074177,18,2.0,2.3114160990606902,7,0.7777777777777778,0.8988840385236017,4,0.4444444444444444,0.5136480220134867,220,24.444444444444443,28.25064121074177,8,0.8888888888888888,1.0272960440269734,7,0.7777777777777778,0.8988840385236017,8,4,3,0.14675657771813905,0.77047203302023,3,52,10248.81079,17.333333333333332,3416.2702633333333,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,1,1,0.21428571428571427,0.5,0,0,0,0.0,0.0
61,0,0,72.211875,10.315982142857143,0,19,1976,406492.8090100001,104.0,21394.358368947374,49344.26599423959,1622,85.36842105263158,196.8949946189273,75,3.9473684210526314,9.104269171652003,26,1.368421052631579,3.1561466461726946,50,2.6315789473684212,6.069512781101335,1622,85.36842105263158,196.8949946189273,78,4.105263157894737,9.468439938518083,22,1.1578947368421053,2.6705856236845875,23,9,5,0.3988536970438021,1.2139025562202672,4,304,65854.70478999999,76.0,16463.676197499997,2,421,88795.13702000004,210.5,44397.56851000002,1,20,3970.76175,20.0,3970.76175,1,32,5338.373710000001,32.0,5338.373710000001,8,2,1,0.5714285714285714,1.0,2,2,1,0.14285714285714285,1.0
75,1,0,68.92494212962963,9.846420304232804,1,8,957,201775.17456,119.625,25221.89682,27142.68616617957,812,101.5,109.2297960589003,22,2.75,2.9594279720391707,21,2.625,2.824908518764663,27,3.375,3.6320252384117095,812,101.5,109.2297960589003,48,6.0,6.4569337571763725,5,0.625,0.6725972663725388,11,6,4,0.2113877122885122,1.076155626196062,1,87,20670.24145000001,87.0,20670.24145000001,2,86,16325.29679,43.0,8162.648395,0,0,0.0,0.0,0.0,1,405,83615.63769,405.0,83615.63769,3,2,1,0.21428571428571427,1.0,2,1,1,0.14285714285714285,0.5
126,0,0,62.09569444444445,8.870813492063492,1,30,3102,648839.6086,103.4,21627.986953333333,75385.70859304977,2577,85.9,299.4098517867352,119,3.966666666666667,13.82606610889464,33,1.1,3.834119173054816,72,2.4,8.36535092302869,2577,85.9,299.4098517867352,135,4.5,15.685032980678793,39,1.3,4.531231749973873,31,9,5,0.5145354734402567,1.1618542948650958,4,471,98155.78365999997,117.75,24538.945914999993,3,579,127670.31915999996,193.0,42556.773053333316,3,97,19843.30691,32.333333333333336,6614.435636666666,1,147,31173.74253,147.0,31173.74253,7,2,1,0.5,1.0,4,2,1,0.2857142857142857,1.0
131,0,0,120.89991898148148,17.271416997354496,0,19,1863,389584.2966399999,98.05263157894737,20504.436665263154,45629.93686109569,1564,82.3157894736842,183.18300266783996,54,2.8421052631578947,6.324732828685012,26,1.368421052631579,3.0452417323298206,51,2.6842105263157894,5.973358782646955,1564,82.3157894736842,183.18300266783996,72,3.789473684210526,8.432977104913348,18,0.9473684210526315,2.108244276228337,22,9,5,0.36810614346843984,1.171246820126854,2,62,11182.815799999997,31.0,5591.407899999998,3,169,36203.87265,56.333333333333336,12067.95755,1,125,25749.815960000004,125.0,25749.815960000004,1,33,5348.117359999999,33.0,5348.117359999999,6,2,1,0.42857142857142855,1.0,3,2,1,0.21428571428571427,1.0
140,1,0,80.60512731481481,11.515018187830687,1,71,6880,1410075.4463300002,96.90140845070422,19860.217553943665,163994.2637424024,5664,79.77464788732394,658.7331991735037,251,3.535211267605634,29.191743113091356,143,2.0140845070422535,16.631152450884716,148,2.084507042253521,17.212661277838727,5664,79.77464788732394,658.7331991735037,277,3.9014084507042255,32.21558901325221,89,1.2535211267605635,10.350857119781397,53,9,5,0.8805705093875024,1.1630176539080221,5,750,157098.58359999998,150.0,31419.716719999997,9,529,107267.95901,58.77777777777778,11918.662112222222,11,903,181986.1007,82.0909090909091,16544.190972727272,8,882,181158.3324,110.25,22644.79155,11,2,1,0.7857142857142857,1.0,12,2,1,0.8571428571428571,1.0
17,1,1,13.099016203703703,1.8712880291005292,1,7,1102,225482.83846999996,157.42857142857142,32211.834067142852,147882.4513038946,927,132.42857142857142,607.9710247081596,30,4.285714285714286,19.675437692820697,12,1.7142857142857142,7.8701750771282795,30,4.285714285714286,19.675437692820697,927,132.42857142857142,607.9710247081596,40,5.714285714285714,26.23391692376093,15,2.142857142857143,9.837718846410349,7,2,1,0.6558479230940233,1.3116958461880466,6,1056,217755.65151999996,176.0,36292.60858666666,1,46,7727.18695,46.0,7727.18695,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7,2,1,0.5,1.0,0,0,0,0.0,0.0
100007,1,1,115.38761574074074,16.483945105820105,1,9,520,104495.32492,57.77777777777778,11610.591657777777,12573.1019741379,423,47.0,50.896268700365624,20,2.2222222222222223,2.406442964556294,17,1.8888888888888888,2.0454765198728504,9,1.0,1.0828993340503323,423,47.0,50.896268700365624,19,2.111111111111111,2.2861208163284794,5,0.5555555555555556,0.6016107411390735,11,7,5,0.18907766150085167,1.203221482278147,2,216,43550.902360000015,108.0,21775.451180000007,0,0,0.0,0.0,0.0,1,6,810.4471599999999,6.0,810.4471599999999,1,27,5571.7250699999995,27.0,5571.7250699999995,2,1,1,0.14285714285714285,0.5,2,2,1,0.14285714285714285,1.0
26,0,0,77.53899305555555,11.076999007936507,1,8,337,65236.155450000006,42.125,8154.519431250001,10225.900427766157,255,31.875,39.97177011877959,17,2.125,2.6647846745853054,6,0.75,0.9405122380889314,8,1.0,1.2540163174519086,255,31.875,39.97177011877959,12,1.5,1.8810244761778627,6,0.75,0.9405122380889314,8,5,4,0.1791451882074155,1.2540163174519086,2,76,12894.382959999999,38.0,6447.1914799999995,1,28,4284.12662,28.0,4284.12662,1,14,2912.1783100000002,14.0,2912.1783100000002,0,0,0.0,0.0,0.0,3,2,1,0.21428571428571427,1.0,1,1,1,0.07142857142857142,0.5
120,1,0,128.10019675925926,18.300028108465607,1,14,1842,392401.49499999976,131.57142857142858,28028.678214285697,46111.74490335985,1571,112.21428571428571,184.61079319582709,51,3.642857142857143,5.993093859317111,22,1.5714285714285714,2.585256174607381,44,3.142857142857143,5.170512349214762,1571,112.21428571428571,184.61079319582709,81,5.785714285714286,9.518443188327176,19,1.3571428571428572,2.2327212417063746,18,8,5,0.30217279962943416,1.1751164430033552,3,114,22773.456130000002,38.0,7591.152043333334,1,194,43240.621280000014,194.0,43240.621280000014,0,0,0.0,0.0,0.0,1,7,1239.82142,7.0,1239.82142,5,2,1,0.35714285714285715,1.0,1,1,1,0.07142857142857142,0.5
200007,1,0,53.39774305555556,7.628249007936508,1,3,76,15739.86931,25.333333333333332,5246.623103333333,3614.626438312909,65,21.666666666666668,14.927107326175067,4,1.3333333333333333,0.9185912200723118,1,0.3333333333333333,0.22964780501807794,0,0.0,0.0,65,21.666666666666668,14.927107326175067,2,0.6666666666666666,0.4592956100361559,1,0.3333333333333333,0.22964780501807794,3,3,2,0.09842048786489055,0.9185912200723118,1,49,10643.676370000001,49.0,10643.676370000001,1,26,5096.192939999999,26.0,5096.192939999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,0.14285714285714285,1.0,0,0,0,0.0,0.0
46,1,0,63.271076388888886,9.038725198412699,1,10,1120,229759.7929,112.0,22975.97929,29113.20454894231,918,91.8,116.32114321917567,47,4.7,5.955439794445813,18,1.8,2.2808067297877583,30,3.0,3.801344549646264,918,91.8,116.32114321917567,44,4.4,5.5753053394811865,13,1.3,1.6472493048467143,13,6,4,0.23532132926381633,1.0136918799056704,1,138,29091.603679999993,138.0,29091.603679999993,2,194,39969.079569999994,97.0,19984.539784999997,0,0,0.0,0.0,0.0,4,648,136000.32673,162.0,34000.0816825,4,2,1,0.2857142857142857,1.0,6,1,1,0.42857142857142855,0.5
300004,1,0,89.37314814814815,12.767592592592592,0,3,262,50907.54502999998,87.33333333333333,16969.18167666666,12231.347802843698,204,68.0,49.01424632261658,9,3.0,2.162393220115437,2,0.6666666666666666,0.48053182669231936,3,1.0,0.7207977400384791,204,68.0,49.01424632261658,17,5.666666666666667,4.084520526884715,3,1.0,0.7207977400384791,4,3,3,0.13729480762637697,1.4415954800769581,1,172,34072.07497999998,172.0,34072.07497999998,0,0,0.0,0.0,0.0,1,10,2234.64128,10.0,2234.64128,0,0,0.0,0.0,0.0,1,1,1,0.07142857142857142,0.5,1,1,1,0.07142857142857142,0.5
147,0,0,68.9053587962963,9.843622685185185,1,10,672,136373.30310999998,67.2,13637.330310999998,19183.76276683766,547,54.7,76.94701231219742,27,2.7,3.798115781406454,15,1.5,2.1100643230035856,12,1.2,1.6880514584028683,547,54.7,76.94701231219742,28,2.8,3.9387867362733595,12,1.2,1.6880514584028683,9,6,4,0.18086265625745016,1.1253676389352456,2,202,43709.51876999999,101.0,21854.759384999994,1,185,40259.94896000001,185.0,40259.94896000001,2,126,24392.21028,63.0,12196.10514,0,0,0.0,0.0,0.0,4,2,1,0.2857142857142857,1.0,1,1,1,0.07142857142857142,0.5
300001,1,1,188.3117824074074,26.9016832010582,1,19,2168,433520.0037100001,114.10526315789474,22816.84230052632,56760.776557772224,1749,92.05263157894737,228.99657997316456,78,4.105263157894737,10.212540444772348,30,1.5789473684210527,3.927900171066287,69,3.6315789473684212,9.034170393452461,1749,92.05263157894737,228.99657997316456,148,7.7894736842105265,19.37764084392702,22,1.1578947368421053,2.880460125448611,19,8,4,0.3553814440488546,1.0474400456176767,1,305,59524.30502000005,305.0,59524.30502000005,3,527,106503.40799000005,175.66666666666666,35501.135996666686,3,283,54872.32020000001,94.33333333333333,18290.773400000002,1,38,7642.89112,38.0,7642.89112,4,2,1,0.2857142857142857,1.0,4,2,1,0.2857142857142857,1.0
300015,0,0,171.48203703703703,24.497433862433862,1,33,3051,619259.32875,92.45454545454545,18765.434204545454,72368.19145585976,2524,76.48484848484848,294.9609424589392,103,3.121212121212121,12.036837192262574,47,1.4242424242424243,5.492537359576126,64,1.9393939393939394,7.479199808784512,2524,76.48484848484848,294.9609424589392,193,5.848484848484849,22.554461923365793,29,0.8787878787878788,3.389012413355482,39,9,5,0.6510910547825802,1.16862497012258,4,502,101662.69074999998,125.5,25415.672687499995,3,107,21730.02332,35.666666666666664,7243.341106666667,3,171,31699.817490000012,57.0,10566.605830000004,5,481,99951.51636000001,96.2,19990.303272,7,2,1,0.5,1.0,10,2,1,0.7142857142857143,1.0
